,online_store,brand,category,product_description,review_rating,review_title,review_text,review_type,parent_review,verified_purchase,helpful_review_count,review_delt,title_review_comments,char_count,word_count,sent_count,capital_char_count,capital_word_count,quoted_word_count,stopword_count,unique_word_count,htag_count,mention_count,avg_wordlength,avg_sentlength,unique_vs_words,stopwords_vs_words,! count,""" count",# count,$ count,% count,& count,' count,( count,) count,* count,+ count,", count",- count,. count,/ count,: count,; count,< count,= count,> count,? count,@ count,[ count,\ count,] count,^ count,_ count,` count,{ count,| count,} count,~ count
2238,0,31,2,Tresemme  Cleanse & Replenish Shampoo 900ml,5,Value for money,Long lasting,0,1,0,0,8,value money long last,28,5,1,2,0,0,1,5,0,0,5.6,5.0,1.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,0,21,1,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",5,Excellent Product,An excellent product which works amazingly.,0,0,0,0,28,expel expel work may,61,8,1,3,0,0,1,8,0,0,7.625,8.0,1.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Smells lush!,CanÂt complain itÂs my favourite! Smells so good.. Second time buying it in bulks too.,0,1,0,0,16,smell lush cant complain it favourite smell good second time buy bulk,101,17,3,6,0,0,5,16,0,0,5.9411764705882355,5.666666666666667,0.9411764705882353,0.29411764705882354,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,23,0,Pot Noodle Original Curry Standard 90g,5,Keep in a jar or goes hard,Hunger,0,1,0,0,19,keep jar go hard hunger,33,8,1,2,0,0,3,8,0,0,4.125,8.0,1.0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,5,Comfort Intense Laundry Conditioner Liquid (Fuchsia Passion),"Ultra concentrate so you don't have to use as much, just half a cap full will do just fine. The scent has a nice floral smell, but as it's concentrated, if you are having a sniff test direct from the bottom, it will of course seem a bit too intense. The end result is a bunch of nicely scented clothes (scents/smells are always subjective). As for the bottle, it's made from 100% recycled plastic and all but the outer sleeve can be recycled, which is a great step forward. A thumbs up from me.",0,0,1,0,23,comfort intense laundri condition liquid fuchsin passion ultra consent much half cap full fine scent nice flora smell consent sniff test direct bottom course seem bit intense result bunch nice scent cloth scent/smell away subject bottle made did recycle plastic outer sleep recycle great step forward thumb,555,101,5,12,1,0,48,82,0,0,5.4950495049504955,20.2,0.8118811881188119,0.4752475247524752,0,0,0,0,1,0,3,2,2,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,Very good,Very good,0,0,0,0,30,good good,19,4,1,2,0,0,0,2,0,0,4.75,4.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,0,21,1,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",5,Well worth the money,Washing my clothes,0,1,0,0,24,well worth money wash cloth,39,7,1,2,0,0,2,7,0,0,5.571428571428571,7.0,1.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Great fragrance!,I am in love with this softener so when I found it for a bargain I couldnÂt not buy it despite struggling for space at home. It smells absolutely amazing. Just a small amount is enough to make the whole house smell beautifully!,0,0,0,1,27,great fragrance love soften found bargain couldnt buy despite struggle space home smell absolute may small amount enough make whole house smell beauty,245,45,4,7,3,0,17,40,0,0,5.444444444444445,11.25,0.8888888888888888,0.37777777777777777,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,31,2,Tresemme Silky Smooth Shampoo 900ml,5,Lovely smell,The smell is so nice and always wakes me up in the morning.,0,1,0,0,6,love smell smell nice away wake more,72,15,1,2,0,0,7,14,0,0,4.8,15.0,0.9333333333333333,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Worth to buy,Love it,0,0,0,0,12,worth buy love,20,5,1,2,0,0,2,5,0,0,4.0,5.0,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,0,8,1,Comfort Pure Fabric Conditioner 166 Wash 5L,5,EXCELLENT,Just EXCELLENT,0,1,0,1,23,expel expel,24,3,1,19,2,0,0,2,0,0,8.0,3.0,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,Mmm,Convenient . Smells great . Soft and fluffy,0,1,0,0,4,mmm convent smell great soft fluffy,47,9,3,4,0,0,1,8,0,0,5.222222222222222,3.0,0.8888888888888888,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0,21,1,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",5,Great Value,"Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",0,0,0,0,7,great value great price number wash get bonus carry heavy pack home supermarket devil need effect clean east,261,51,3,6,1,0,26,44,0,0,5.117647058823529,17.0,0.8627450980392157,0.5098039215686274,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,non bio,"getting a non bio 3in 1, great value",0,0,0,0,6,big get big great value,44,10,1,0,0,0,1,8,0,0,4.4,10.0,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,0,8,1,Comfort Pure Fabric Conditioner 166 Wash 5L,5,nice,let me know when back on offer pls,0,1,0,0,12,nice let know back offer pleas,39,9,1,0,0,0,3,9,0,0,4.333333333333333,9.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Great value,Value,0,1,0,0,9,great value value,17,3,1,2,0,0,0,3,0,0,5.666666666666667,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,31,2,Tresemme Moisture Rich Shampoo 900ml,5,Smells great and last ages,So cheap when I purchased in bulk. Smell fantastic and will last so long,0,1,0,0,7,smell great last age cheap purchase bulk smell fantasy last long,99,19,2,4,1,0,6,17,0,0,5.2105263157894735,9.5,0.8947368421052632,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,0,8,1,Comfort Ultra Concentrated Pure Fabric Conditioner 38 Wash 570ml,5,Value for money and smell lovely,Value for money and smell lovely,0,1,0,1,26,value money smell love value money smell love,65,12,1,2,0,0,4,6,0,0,5.416666666666667,12.0,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,0,8,1,Comfort Pure Fabric Conditioner 166 Wash 5L,5,Amazing value for money!,"What else can I say? This was fantastic value for money and lasted months ... and I do a wash load every day, sometimes 2 or 3.",0,1,0,0,15,may value money else say fantasy value money last month wash load every day sometime,152,31,3,5,2,0,9,27,0,0,4.903225806451613,10.333333333333334,0.8709677419354839,0.2903225806451613,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2257,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Comfort Intense,Lovely smell. Only need to use half a cap of this on a full load to have soft and fragrant washing. Works well in hard water environments. Compact bottle which is easy to store.,0,0,1,0,5,comfort intense love smell need half cap full load soft fragrant wash work well hard water environs compact bottle east store,193,36,4,6,0,0,13,33,0,0,5.361111111111111,9.0,0.9166666666666666,0.3611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",1,Leaves behind a gel that sticks to the cloths,The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0,0,0,0,26,leave behind get stick cloth outer layer cover liquid become stick get stick cloth hard remove,150,28,2,2,0,0,11,21,0,0,5.357142857142857,14.0,0.75,0.39285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),3,Good washing performance,"This set of sensitive washing soaps is perfectly good. It cleans well, it has a decent scent and they last. Even better is the concentrated comfort bottle meaning itÂs so much easier to store. The price is a touch heavy in my view but overall this is a useful set of washing machine products. They certainly clean well.",0,1,1,0,27,good wash perform set sent wash soap perfect good clean well decent scent last even better consent comfort bottle mean it much easier store price touch heavy view overall set wash machine certain clean well,345,61,5,7,0,0,20,52,0,0,5.655737704918033,12.2,0.8524590163934426,0.32786885245901637,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,It's a fabric conditioner not a game changer.,"The hype attached to the scent of fabric conditioner is something as a family we ignore. All we want is for the clothes to smell fresh and pleasant after a wash, to be soft and comfortable to wear and for the product to be economical. Fortunately, this one fulfills all the criteria. When I say 'to smell fresh and pleasant' I don't mean stink the place out with the scent and overpower and wilt everything in a 100 yard radius. Again, fortunately, this doesn't do so and so gets a general thumbs up, but I could have done without the wording bigging up the wonderfulness of the smells. To me that's an alarm call not to purchase! I'll whisk myself away with my own favourite perfumes. I don't want my clothes having a big-smell life of their own!",0,0,1,0,2,fabric condition game changes hope attach scent fabric condition cometh family ignore cloth smell fresh pleasant wash soft comfort wear economy fortune fulfil criterion say smell fresh pleasant mean stink place scent overflow wilt every did yard radius fortune get general thumb could done without word big wonder smell alarm call purchase whisky away favourite perfume cloth bigsmel life,793,146,9,12,4,0,71,99,0,0,5.431506849315069,16.22222222222222,0.678082191780822,0.4863013698630137,2,0,0,0,0,0,8,0,0,0,0,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Smells divine!!,Smells gorgeous even if IÂve dried them in the tumble. And great value for money if you do the subscription service.,0,1,0,0,26,smell divine smell gorgeous even inv dry tumble great value money subscribe service,133,23,3,5,0,0,9,20,0,0,5.782608695652174,7.666666666666667,0.8695652173913043,0.391304347826087,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),5,"Nice, gentle products that don't upset my family's eczema-prone skin","These are gentle, skin-kind versions within the Persil and Comfort ranges. The bundled pack is a practical suggestion that offers good value compared to the individual retail prices of 2x25 wash Persil and 1x38 wash Comfort, making the fabric softener effectively free. I can't remember not using Persil non-biological as my laundry detergent of choice, it's the brand I grew up with - one that doesn't irritate the eczema and allergy prone skin of several members of my family. It has a pleasant, but not overly dominant scent, and the fluid formulation means this can be used even on cold washes. The Comfort is a highly concentrated version in quite a small bottle. In real life, the bottle is rather smaller than the product photo makes it appear in relation to the Persil, but this doesn't represent poor value (38 washes worth is 38 washes worth regardless of the size container in which it comes) and the small size does a good job of keeping the use of packaging materials down.",0,1,1,0,2,nice gentle upset family eczemapron gentle sinking version within peril comfort rang bundle pack practice suggest offer good value compare individu retail price add wash peril add wash comfort make fabric soften effect free remember peril nonbiolog laundri deter choice brand grew merit eczema allegro prone never member family pleasant domain scent fluid formal mean even cold wash comfort high consent version quit small bottle real life bottle rather smaller photo make appear relate peril repress poor value did wash worth did wash worth regardless size contain small size good job keep package mater,1055,181,6,15,2,0,68,128,0,0,5.828729281767956,30.166666666666668,0.7071823204419889,0.3756906077348066,0,0,0,0,0,0,6,1,1,0,0,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,0,29,1,Surf Tropical Lily Washing Liquid 85 Wash 3L,5,value for money,good buy smells lush,0,1,0,0,15,value money good buy smell lush,36,7,1,0,0,0,1,7,0,0,5.142857142857143,7.0,1.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,0,21,1,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",5,Great value,Value,0,0,0,0,9,great value value,17,3,1,2,0,0,0,3,0,0,5.666666666666667,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),5,I'm returning to the Persil non-bio fold.,"I used Persil non-bio for many years, but changed to a brand specifically for babies about eight years ago, so it was a bit of a homecoming using it again. I really like the flip-top opening and how smoothly the product pours into the dispenser ball, which is much easier than the crosscut design on my usual brand that requires a fair amount of pressure. I never had a problem with how well Persil cleans, and this hasnÂt changed; a machine load of baby clothes Â together with stains - muslins and bedding came out spotless. With the addition of the Comfort Pure conditioner, the laundry was very soft and smelled lovely. It also performs well on general washing. I have decided to go back to using Persil non-bio; not just for the frustration-free dispenser, but it performs so well and is kind to skin. Using it again has made me wonder why I ever left the brand in the first place.",0,1,1,0,17,return peril nonbio fold peril nonbio man year change brand specie baby eight year ago bit homecom really like fliptop open smooth dispense ball much easier crosscut design usual brand require fair amount pressure never problem well peril clean hasnt change machine load baby cloth â together stain muslin bed came spotless admit comfort pure condition laundri soft smell love perform well general wash decide go back peril nonbio frustrationfre dispense perform well kind made wonder ever left brand first place,930,169,8,17,6,0,71,117,0,0,5.502958579881657,21.125,0.6923076923076923,0.42011834319526625,0,0,0,0,0,0,1,0,0,0,0,6,6,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",1,Leaves behind a gel that sticks to the cloths,The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0,1,0,0,26,leave behind get stick cloth outer layer cover liquid become stick get stick cloth hard remove,150,28,2,2,0,0,11,21,0,0,5.357142857142857,14.0,0.75,0.39285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,5,Dreamy scent!,"I regularly use Comfort intense conditioner - the Fuscia scented one is my favourite - i've tried the Fresh Sky one too which is nice but the Fuscia one is beautiful and the scent lasts a long time. I use this along with the matching Scent Pearls. Use half a capful of this along with your normal detergent then once dried you have this incredible dreamy scent that really lasts, you can smell it subtly when you open your wardrobe, it's lovely. This bumper box is a good way to buy in bulk or go to your supermaket and look out for special offers! Highly recommended, this is the best conditioner we've tried!",0,0,1,0,27,dream scent regular comfort intense condition fascia scent favourite fresh sky nice fascia beauty scent last long time along match scent pearl half cap along normal deter dry inured dream scent really last smell suit open wardrobe love jumper box good way buy bulk go supermarket look special offer high recommend best condition,624,115,6,13,2,0,49,85,0,0,5.426086956521739,19.166666666666668,0.7391304347826086,0.4260869565217391,3,0,0,0,0,0,3,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),5,"A good-value bundle for sensitive skin, featuring two bottles of Persil and one of Comfort","Although biological detergents are generally more effective than non-bio versions this version of Persil works well enough on babies wear and on normal soiling of the clothes of older people with sensitive skin. This handy pack includes two bottles of Persil non-bio liquid detergent (24 wash size) and one of Comfort Pure fabric conditioner (36 wash size) and is decent value at eleven pounds currently from Amazon. These two non-biological products are dermatologically tested and endorsed by the British Skin Foundation Â they have been developed especially to be kind to sensitive baby skin. Good cleaning power for a non-biological washing detergent with soft and safe conditioning Â well worth trying on your little one's clothes, or on your own if you have sensitive skin.",0,1,1,0,29,goodvalu bundle sent feature two bottle peril comfort although biology deter general effect nonbio version version peril work well enough baby wear normal soil cloth older people sent hand pack include two bottle peril nonbio liquid deter did wash size comfort pure fabric condition did wash size decent value eleven pound current amazon two nonbiolog dermatolog test endorse british found â develop respect kind sent baby good clean power nonbiolog wash deter soft safe conduct â well worth little cloth sent,872,140,4,17,3,0,46,100,0,0,6.228571428571429,35.0,0.7142857142857143,0.32857142857142857,0,0,0,0,0,0,1,2,2,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,Excellent Product,An excellent product which works amazingly.,0,1,0,0,28,expel expel work may,61,8,1,3,0,0,1,8,0,0,7.625,8.0,1.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),5,Excellent value laundry set,"This laundry set is excellent value. I like the smell of the persil- itÂs really fresh and strong, and the clothes retain the clean scent. The comfort softener is effective. I would recommend for families with young kids.",0,1,1,0,2,expel value laundri set laundri set expel value like smell peril it really fresh strong cloth retain clean scent comfort soften effect would recommend family young kid,250,42,4,6,2,0,11,34,0,0,5.9523809523809526,10.5,0.8095238095238095,0.2619047619047619,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,0,12,2,Dove Men+Care Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,5,Love the scent,Great money saving subscription,0,1,0,0,17,love scent great money save subscribe,46,7,1,2,0,0,1,7,0,0,6.571428571428571,7.0,1.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,0,16,2,Lynx Black Shower Gel 400ml,5,good quality and good price too,my son loved the product and would recommend especially the youth,0,1,0,0,30,good quality good price love would recommend respect youth,97,17,1,0,0,0,6,14,0,0,5.705882352941177,17.0,0.8235294117647058,0.35294117647058826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Great service,Very happy with this order arriving same day as promised.,0,0,0,0,14,great service happy order arrive day promise,71,12,1,2,0,0,4,12,0,0,5.916666666666667,12.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,Great Value !,Great Value !,0,0,0,0,18,great value great value,27,6,2,4,0,0,0,3,0,0,4.5,3.0,0.5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,5,Comforting,"At the current price, this works out at about 7.5p per wash, which considering the price of own label fabric conditioner is good value. Okay, you have to buy a box of it, but, if you have enough storage space, it's the way to go. It has a pleasant scent and it's a good size, though in this house we've been used to bigger bottles. The claim is it has 36 washes per bottle but that's using the recommended 1/2 cap, but I have to admit we've been using slightly more than that. Okay, that own label stuff will be cheaper and does come in a larger size but you do tend to have to use a bit more each wash.",0,0,1,0,13,comfort current price work wash consider price label fabric condition good value okay buy box enough storage space way go pleasant scent good size though house bigger bottle claim did wash bottle recommend d/d cap admit slight okay label stuff cheaper larger size tend bit wash,614,122,5,7,1,0,64,87,0,0,5.032786885245901,24.4,0.7131147540983607,0.5245901639344263,0,0,0,0,0,0,5,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,0,8,1,Comfort Intense Fuchsia Passion Fabric Conditioner 38 Wash 570ml,3,Lovely and lasting scent.,Bulk buying this Intense version of this seems the only way to get true value for money unless you spot a deal. If you follow the on the bottle instructions the half a cap measure is enough to get the job done properly. The scent is lovely and really seems to last well even after some time after washing. Pleased overall just would probably get standard Comfort as a default and this as an on offer treat. Perhaps even better as the bigger bottles to get more for your money.,0,0,1,0,27,love last scent bulk buy intense version seem way get true value money unless spot deal follow bottle instruct half cap measure enough get job done proper scent love really seem last well even time wash pleas overall would probably get standard comfort default offer treat perhaps even better bigger bottle get money,502,94,6,8,0,0,39,68,0,0,5.340425531914893,15.666666666666666,0.723404255319149,0.4148936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,0,21,1,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",5,Simple and clean,"Easy and convenient to use, leaving laundry fresh and clean.",0,0,0,0,5,simple clean east convent leave laundri fresh clean,77,13,1,2,0,0,4,11,0,0,5.923076923076923,13.0,0.8461538461538461,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Smells lovely,Great convenient product much easier that powder or liquid,0,1,0,0,26,smell love great convent much easier powder liquid,72,11,1,2,0,0,2,11,0,0,6.545454545454546,11.0,1.0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,0,31,2,Tresemme Silky Smooth Shampoo 900ml,2,Average,"Average and not as good as L'oreal but half the price so .. OK but that's all, nothing special like some seem to think ..",0,1,0,0,4,average average good real half price ok not special like seem think,129,26,1,5,1,0,12,22,0,0,4.961538461538462,26.0,0.8461538461538461,0.46153846153846156,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Good quality and price,iÂm not sure it lives up to all the hype that Comfort is clearly a leading brand in the market leader and if you want to use fabric softer inspires confidence. We personally only use fabric softener and on towels but this certainly did seem to lead them very soft and was a nice fragrance . Value for money this is an excellent product definitely better and cheaper brands some of which just donÂt work or smell very harsh .,0,0,1,0,25,good quality price inm sure live hope comfort clear lead brand market leader fabric softer inspire confide person fabric soften towel certain seem lead soft nice fragrance value money expel definite better cheaper brand dont work smell harsh,449,84,3,6,0,0,39,70,0,0,5.345238095238095,28.0,0.8333333333333334,0.4642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,0,22,1,Persil & Comfort New Baby Essential Laundry Kit(3 Items),5,Excellent for babies and those with sensitive skin,My big baby is 32 but still has really sensitive skin - both his sons also have sensitive skin so I only use Persil non-bio when they are visiting. I have never found a fabric conditioner which has been certified by the British Skin Foundation before but Comfort Pure is - excellent! As the family were due to visit last week I freshly laundered the bedding and it washed well and felt nice and soft. There is a subtle scent which is very pleasant. This set of 3 products is great value at Â£11. Highly recommend product.,0,1,1,0,26,expel baby sent big baby did still really sent sent peril nonbio visit never found fabric condition certify british found comfort pure expel family due visit last week fresh under bed wash well felt nice soft subtle scent pleasant set great value â£did high recommend,572,105,6,16,4,0,41,84,0,0,5.447619047619048,17.5,0.8,0.3904761904761905,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Absolute bargain,This is one of my favourites but always feel like I should stop myself getting it on a shop as they are normally so over prized. When I see this deal I was buzzing! This will keep me and my partner going for a while and my clothes smell amazing! So happy,0,1,0,0,17,absolute bargain favourite away feel like stop get shop normal prize see deal buzz keep partner go cloth smell may happy,271,54,4,8,3,0,25,47,0,0,5.018518518518518,13.5,0.8703703703703703,0.46296296296296297,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Very good,Very good,0,1,0,0,30,good good,19,4,1,2,0,0,0,2,0,0,4.75,4.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,0,21,1,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",5,Simple and clean,"Easy and convenient to use, leaving laundry fresh and clean.",0,0,0,0,5,simple clean east convent leave laundri fresh clean,77,13,1,2,0,0,4,11,0,0,5.923076923076923,13.0,0.8461538461538461,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,0,21,1,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",5,Excellent Product,An excellent product which works amazingly.,0,0,0,0,28,expel expel work may,61,8,1,3,0,0,1,8,0,0,7.625,8.0,1.0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0,8,1,Comfort Intense Fresh Sky Fabric Conditioner 38 Wash 570ml,5,Classic fresh conditioner,Traditional comfort in a lovely fresh fragrance. I always use conditioner and this product gave gift clothes and a lingering fresh but subtle aroma.,0,0,1,0,29,classic fresh condition trait comfort love fresh fragrance away condition gave gift cloth linger fresh subtle aroma,174,27,2,3,1,0,7,22,0,0,6.444444444444445,13.5,0.8148148148148148,0.25925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,0,8,1,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,5,Great thank you,Great thanks,0,0,0,0,5,great thank great thank,28,5,1,2,0,0,1,4,0,0,5.6,5.0,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
