,title_review_comments,verified_purchase
2143,"Subtle and not overpowering I really like this - the scent is not overpowering and pleasant and it leaves clothes feeling softer. I particularly like the fact that the bottle is 100% recycled, and that there is a removable wrap around it so I can recycle again. The product being concentrated is a plus too, for storage and for ease of use. Easy to measure and use and great value too!",1
2144,"high quality Very very efficient !!!! An effective and nice fragrance. The best washing product I have. However, for towels and linen every third time use a pre-wash of at least 12 hours",0
2145,"Great products, good price This is a good bundle, the products are really good and have dealt with my post holiday laundry really well. I do love the scent of these products, my laundry has come out clean and smelling lush. My daughter has really sensitive skin so whilst the rest of use can use any laundry products, we have to use non bio for her laundry. This bundle is good, it doesn't irritate her skin and smells lovely. I think this is good value, and great to have it on subscribe and save.....this kit could be delivered to your house the regularly and you can do laundry with little effort, whereas going to the shops and trawling around for laundry products on offer it such a faff. Great products, great scents, great job.",1
2146,"high quality Very very efficient !!!! An effective and nice fragrance. The best washing product I have. However, for towels and linen every third time use a pre-wash of at least 12 hours",0
2147,"Great shampoo Great shampoo, used for washing my hair",0
2148,"Fresh smell, does not irritate sensitive skin. I have used this for washing both our clothing and that of the grandchildren. I have excema as does one of our grandchildren. These products did not irritate our condition at all and it nice to be able to wash everyone's clothing altogether rather than separately because of the excema. Both products smell fresh and clean although you get more washes in this pack than you do softener so you will need to buy more softener.",1
2149,Good price Good bulk price.,0
2150,Okay Good,0
2151,good quality and good price too my son loved the product and would recommend especially the youth,0
2152,good value highly recommended,0
2153,good product good,0
2154,"Easy to pour as smaller, lighter bottles Because the bottles are smaller and lighter, and I have a touch of stiffness in my hands I find these much easier to pick up and pour them than the traditional larger bottles, although I did have a bit of a struggle getting the lid off the first time. The scent is fresh, floral and pleasant, and not overpowering, and it lingers on washing well afterwards too. The bottles are reasonably good value as a little goes a long way - A half capful is recommended for washes of 4-5 kg, and a full capful for larger washes. There are 36 washes based on the half capful dose for 4-5kg loads, so as I usually do larger loads I should get approximately 18 washes per bottle. The bottle is made from 100% recycled plastic and it can be recycled again, except for the plastic sleeve.",1
2155,Beauty product Amazing value for money,1
2156,Smells soo good! Did not disappoint. A little goes a long way.,0
2157,Ok Ok,0
2158,"diluted doesn't smell I've used this conditioner before and the smell was so intense, tried this one in amazon because was a good offer, and basically you cant feel the smell in your clothes it seems diluted. So if you want some nice smell in your clothes please dont buy this.",0
2159,Good price good product Much cheaper than in the shops. This works really well and has a nice scent.,0
2160,Great item Great product and great price will buy again,0
2161,Great Value ! Great Value !,0
2162,price on this was excellent This is a great size to keep close at hand as it not to big like some of the other sizes you can get,0
2163,"Soft Clothes These are 540ml bottles giving 36 wash loads of Fuchsia Passion fabric conditioner by Comfort. The bottles are entirely plastic, made from 100% recycled plastic and are 100% recyclable. The bottles have a narrow screw top, which is used as the measure, and the bottle has an accurate slim pourer  no dribbles. This one is concentrated and needs only ½ a capful for each washload. I've used Comfort on and off for many years and this Fuchsia Passion fragrance is a very nice, light floral fragrance. My towels and clothing all felt nice and soft after being washed and dried, and had a lovely smell of flowers with a hint of fruit  mango?  and freshly laundered clothing. It's not too strong or overpowering at all  just a nice smell of just washed clothes.",1
2164,"Great!! I got this on a deal for £9- amazing value for money, this pack has enough for 228 washes and a bottle for 60 washes is usually £5, so I basically saved £15?? I got this because my partner has sensitive skin and he's not had any issues, and it just smells Clean which is great!",0
2165,No comment Not too impressed,1
2166,Good value Fantastic value with a lovely scent I will be buying this again ....,0
2167,Great Value ! Great Value !,0
2168,"Small but Mighty Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, slightly zesty aroma to your clothes. The scent will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too.",1
2169,"8hrs not 48hrs! I usually use secret, which is the best by a country mile out of many, many anti perspirants I've tried over many years. Added this to my pantry order just to get free delivery but wow its rubbish. 8hrs after using and I start feeling wet and sticky under the arms and that's after a fairly sedentary day! Can't recommend at all, one of the worst I've tried. One star for the lovely smell though, even if its a little strong for me. Back to Secret for me!",0
2170,Nice smell Another on the bathroom shelf,0
2171,Great value Value,0
2172,Smells lovely Great convenient product much easier that powder or liquid,0
2173,Excellent price. This is a great offer works out £5 a bag of 38. Will buy again.,0
2174,"Its cheap price but the quality its not good! I bought this thinking I got it for bargain for 166 washes. However, for my disappointment its not concentrated its watery and the scent its not strong. So I need to put more of it when Im washing my clothes rather than recommend amount.",0
2175,Leaves behind a gel that sticks to the cloths The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0
2176,Excellent price. This is a great offer works out £5 a bag of 38. Will buy again.,0
2177,Nice Nice,0
2178,"non bio getting a non bio 3in 1, great value",0
2179,Beauty product Amazing value for money,1
2180,Value for money Great value for money,0
2181,"Great Value Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",0
2182,"Excellent Excellent item, we use this all the time, great delivery service value and quality.",1
2183,"Superb Superb kit. The persil non-bio is great and we use it for all our clothes and other than really stubborn stains its great. One word of warning. Although it does say it handles a 30c wash, I tend to go at least 40 to ensure the gel has been thoroughly rinsed from the machine and clothes. A washing machine repair guy once told me 30 was a false economy especially if using gel as it can build up over time and cause issues. The comfort is really nice. Leaves fabric soft and huggable.",1
2184,Softness and smell brilliant priduct Brilliant product love Persia 3in 1.,0
2185,"Fabulous scent and lovely soft laundry. I did a large amount of laundry yesterday and was immediately impressed with the scent of this fabric conditioner. Fuchsia Passion is delightful, such a lovely scent. As this is ultra concentrated you only need a little amount. I tumble dried most of the clothes and they came out soft and smelling lovely. I often find the tumble dryer makes laundry lose any scent but not on this occasion. I dried some clothes on a clothes horse and was delighted that the whole room took on a lovely scent. I am very impressed that Comfort have concentrated their fabric conditioner and are using recycled plastic in the bottle to cut the amount of plastics used. The whole bottle bar the wrapper is recyclable. The bottle is small (see picture) but as it is ultra concentrated it still lasts as long as a larger bottle. Highly recommended product.",1
2186,Great value Great value for money - washing smells lovely when we use it :),0
2187,Beautiful Love the smell,0
2188,No comments Good,0
2189,"Great Value Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",0
2190,Very good price Good price and no carrying heavy items home from the shops,0
2191,Smells lovely Great item bargain price,0
2192,"Definitely worth it. Excellent value for money, lasts long and better than any other deodorant Ive used.",0
2193,Good value Great value for money would buy again. Use it in most washes,0
2194,Really works Fab deal of the day my go to deodorant and its usually £5 each,0
2195,Well worth the money Washing my clothes,0
2196,Ok Ok,0
2197,Value for money Great value for money,0
2198,Excellent price. This is a great offer works out £5 a bag of 38. Will buy again.,0
2199,Softness and smell brilliant priduct Brilliant product love Persia 3in 1.,0
2200,"Great but not value for money My mistake but these were the little bottles so I don't think they are worth the money, not when they're very often on offer for the big ones, amazing fabric softner though, the scent is amazing!",0
2201,Good price Good price,0
2202,Great service Very happy with this order arriving same day as promised.,0
2203,Excellent price. This is a great offer works out £5 a bag of 38. Will buy again.,0
2204,"Better for the environment if used correctly It's great that a lot of effort has been made to reduce the plastic needed for this product and by making the softener more concentrated less of that is needed too, though I see some buyers say they're still using the same amount they're used to doing with the larger bottles. This probably explains why there is so much said on the label explaining that a little goes a long way with this product. I have the fuchsia perfume version which smells OK and isn't overpowering. This is a big plus for me as I have had difficulty with the intensely perfumed products in the past. Note that the outer plastic sleeve isn't recyclable, so this needs to be disposed of separately.",1
2205,Good price Good price,0
2206,Great product Great product,0
2207,"Amazing for sensitive skin This fabric conditioner not only leaves your clothes soft, it also smells beautiful too. Another added bonus is because it is Pure, it's ideal for my son's sensitive skin.Suitable for adults and children or beloved pet's with sensitive skin. Clothes are left feeling incredibly soft and smelling gorgeous.",0
2208,Would use agian Leaves nice smell on my clothes and feeling soft.,1
2209,Great value Great value,0
2210,Value for money Great value for money,0
2211,Softness and smell brilliant priduct Brilliant product love Persia 3in 1.,0
2212,"Great value for money If you have storage, always better to buy bigger volume. Keep the big bottle in garage and you can top up your smaller bottles close to your washing machine. Great quality from well known brand",0
2213,"Relied on for decades this is the best Non Bio I have used this brand forever and love the way it never upsets any skin, especially when washing sheets and items that are next to the body such as jeans, underwear. Ever since I had small babies and now helping with grandchildren, this is the most child-friendly of all the branded washing products. Recommended by the Skin Foundation means you can try any eczema-afflicted skin with this item with confidence. Having the smaller, ultra concentrated Pure Comfort as an extra means you can dish up an extra helping of softness when required. Just a little amount will do the job. Altogether 48 washes from the two handy bottles of Persil's Non-Bio liquid detergent can be carefully measured into the bubble pod, so no waste. In our soft water area, the lesser amount can be used. Yes, it still sorts out everyday stains, no worries there. The scent is fresh and clean, the whole house smells lovely when the laundry is on the go, being aired and ironed.",1
2214,Well worth the money Washing my clothes,0
2215,Value for money Great value for money,0
2216,"Best wipes on the market I order these every month. Theyre good value and always arrive on time. I find they remove all my make up, and are gentle on the skin. They have exfoliating side and a soft side. Im fussy with wipes, but these suit my needs exactly. They dont smell either, with us a big put off for me, and dont leave your face feeling greasy.",0
2217,The quality of the merchandise Well worth the money,0
2218,once again excellent service Great smell & just the job,0
2219,"Comfort Intense Fabric Conditioner Liquid, Fuchsia Passion I was asked if Id like to review Comfort Intense Fabric Conditioner Liquid, Fuchsia Passion, 540 ml, 216 Wash, Pack of 8, and I said yes. This has a lovely fragrance and gives your wash a lovely outside fresh fragrance. Be warned they are small bottles but the fabric conditioner is ultra-concentrated, so a little goes a long way. Its nice to see that this bottle is made of 100% recycled plastic. In addition, the company state that its saving 34% plastic, releasing 24% less waste and 20% less greenhouse gases compared to Comfort Blue Skies, so its a winner for everyone that wants to help the environment.",1
2220,Great shampoo This shampoo is the best.What a bargain also.,0
2221,Love the smell I love the smell of this deodorant even though it is meant for men I wear it,0
2222,Great product Great product,0
2223,Very good Very good,0
2224,Smells lush Love the smell of this. my washing smells lush and I can smell it in the room when the clothes are put away. Usually buy when on offer around £8,0
2225,Beauty product Amazing value for money,1
2226,Just as expected Like the flavour Used it for eating,0
2227,Fast delivery Good value for money would buy again,0
2228,Good Good,0
2229,Great service Very happy with this order arriving same day as promised.,0
2230,Great value Value,0
2231,Good deodourant. Slight scent. Keeps going for 48 hours. Doesn't mark clothes,0
2232,Okay Good,0
2233,Excellent value Will take months before you can finish it. Very economical.,0
2234,Smells like teen spirit Nice smell to clothes,0
2235,"Great value Smells so fresh, and not overpowering. Handy to buy in bulk at a great price, and not have to worry about shopping around for a good price at the supermarkets regularly",0
2236,Not really worth it. Bottles are 3/4 full It seems like a good deal but I used a whole bottle to fill the other bottles. So basically we got a bottle less. They're only 3/4 full so they're much smaller than they look.,0
2237,Value for money Wonderful scent! Keeps me feel fresh all day.,0
2238,Value for money Long lasting,0
2239,Excellent Product An excellent product which works amazingly.,0
2240,Smells lush! Cant complain its my favourite! Smells so good.. Second time buying it in bulks too.,0
2241,Keep in a jar or goes hard Hunger,0
2242,"Comfort Intense Laundry Conditioner Liquid (Fuchsia Passion) Ultra concentrate so you don't have to use as much, just half a cap full will do just fine. The scent has a nice floral smell, but as it's concentrated, if you are having a sniff test direct from the bottom, it will of course seem a bit too intense. The end result is a bunch of nicely scented clothes (scents/smells are always subjective). As for the bottle, it's made from 100% recycled plastic and all but the outer sleeve can be recycled, which is a great step forward. A thumbs up from me.",1
2243,Very good Very good,0
2244,Well worth the money Washing my clothes,0
2245,Great fragrance! I am in love with this softener so when I found it for a bargain I couldnt not buy it despite struggling for space at home. It smells absolutely amazing. Just a small amount is enough to make the whole house smell beautifully!,0
2246,Lovely smell The smell is so nice and always wakes me up in the morning.,0
2247,Worth to buy Love it,0
2248,EXCELLENT Just EXCELLENT,0
2249,Mmm Convenient . Smells great . Soft and fluffy,0
2250,"Great Value Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",0
2251,"non bio getting a non bio 3in 1, great value",0
2252,nice let me know when back on offer pls,0
2253,Great value Value,0
2254,Smells great and last ages So cheap when I purchased in bulk. Smell fantastic and will last so long,0
2255,Value for money and smell lovely Value for money and smell lovely,0
2256,"Amazing value for money! What else can I say? This was fantastic value for money and lasted months ... and I do a wash load every day, sometimes 2 or 3.",0
2257,Comfort Intense Lovely smell. Only need to use half a cap of this on a full load to have soft and fragrant washing. Works well in hard water environments. Compact bottle which is easy to store.,1
2258,Leaves behind a gel that sticks to the cloths The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0
2259,"Good washing performance This set of sensitive washing soaps is perfectly good. It cleans well, it has a decent scent and they last. Even better is the concentrated comfort bottle meaning its so much easier to store. The price is a touch heavy in my view but overall this is a useful set of washing machine products. They certainly clean well.",1
2260,"It's a fabric conditioner not a game changer. The hype attached to the scent of fabric conditioner is something as a family we ignore. All we want is for the clothes to smell fresh and pleasant after a wash, to be soft and comfortable to wear and for the product to be economical. Fortunately, this one fulfills all the criteria. When I say 'to smell fresh and pleasant' I don't mean stink the place out with the scent and overpower and wilt everything in a 100 yard radius. Again, fortunately, this doesn't do so and so gets a general thumbs up, but I could have done without the wording bigging up the wonderfulness of the smells. To me that's an alarm call not to purchase! I'll whisk myself away with my own favourite perfumes. I don't want my clothes having a big-smell life of their own!",1
2261,Smells divine!! Smells gorgeous even if Ive dried them in the tumble. And great value for money if you do the subscription service.,0
2262,"Nice, gentle products that don't upset my family's eczema-prone skin These are gentle, skin-kind versions within the Persil and Comfort ranges. The bundled pack is a practical suggestion that offers good value compared to the individual retail prices of 2x25 wash Persil and 1x38 wash Comfort, making the fabric softener effectively free. I can't remember not using Persil non-biological as my laundry detergent of choice, it's the brand I grew up with - one that doesn't irritate the eczema and allergy prone skin of several members of my family. It has a pleasant, but not overly dominant scent, and the fluid formulation means this can be used even on cold washes. The Comfort is a highly concentrated version in quite a small bottle. In real life, the bottle is rather smaller than the product photo makes it appear in relation to the Persil, but this doesn't represent poor value (38 washes worth is 38 washes worth regardless of the size container in which it comes) and the small size does a good job of keeping the use of packaging materials down.",1
2263,value for money good buy smells lush,0
2264,Great value Value,0
2265,"I'm returning to the Persil non-bio fold. I used Persil non-bio for many years, but changed to a brand specifically for babies about eight years ago, so it was a bit of a homecoming using it again. I really like the flip-top opening and how smoothly the product pours into the dispenser ball, which is much easier than the crosscut design on my usual brand that requires a fair amount of pressure. I never had a problem with how well Persil cleans, and this hasnt changed; a machine load of baby clothes  together with stains - muslins and bedding came out spotless. With the addition of the Comfort Pure conditioner, the laundry was very soft and smelled lovely. It also performs well on general washing. I have decided to go back to using Persil non-bio; not just for the frustration-free dispenser, but it performs so well and is kind to skin. Using it again has made me wonder why I ever left the brand in the first place.",1
2266,Leaves behind a gel that sticks to the cloths The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0
2267,"Dreamy scent! I regularly use Comfort intense conditioner - the Fuscia scented one is my favourite - i've tried the Fresh Sky one too which is nice but the Fuscia one is beautiful and the scent lasts a long time. I use this along with the matching Scent Pearls. Use half a capful of this along with your normal detergent then once dried you have this incredible dreamy scent that really lasts, you can smell it subtly when you open your wardrobe, it's lovely. This bumper box is a good way to buy in bulk or go to your supermaket and look out for special offers! Highly recommended, this is the best conditioner we've tried!",1
2268,"A good-value bundle for sensitive skin, featuring two bottles of Persil and one of Comfort Although biological detergents are generally more effective than non-bio versions this version of Persil works well enough on babies wear and on normal soiling of the clothes of older people with sensitive skin. This handy pack includes two bottles of Persil non-bio liquid detergent (24 wash size) and one of Comfort Pure fabric conditioner (36 wash size) and is decent value at eleven pounds currently from Amazon. These two non-biological products are dermatologically tested and endorsed by the British Skin Foundation  they have been developed especially to be kind to sensitive baby skin. Good cleaning power for a non-biological washing detergent with soft and safe conditioning  well worth trying on your little one's clothes, or on your own if you have sensitive skin.",1
2269,Excellent Product An excellent product which works amazingly.,0
2270,"Excellent value laundry set This laundry set is excellent value. I like the smell of the persil- its really fresh and strong, and the clothes retain the clean scent. The comfort softener is effective. I would recommend for families with young kids.",1
2271,Love the scent Great money saving subscription,0
2272,good quality and good price too my son loved the product and would recommend especially the youth,0
2273,Great service Very happy with this order arriving same day as promised.,0
2274,Great Value ! Great Value !,0
2275,"Comforting At the current price, this works out at about 7.5p per wash, which considering the price of own label fabric conditioner is good value. Okay, you have to buy a box of it, but, if you have enough storage space, it's the way to go. It has a pleasant scent and it's a good size, though in this house we've been used to bigger bottles. The claim is it has 36 washes per bottle but that's using the recommended 1/2 cap, but I have to admit we've been using slightly more than that. Okay, that own label stuff will be cheaper and does come in a larger size but you do tend to have to use a bit more each wash.",1
2276,Lovely and lasting scent. Bulk buying this Intense version of this seems the only way to get true value for money unless you spot a deal. If you follow the on the bottle instructions the half a cap measure is enough to get the job done properly. The scent is lovely and really seems to last well even after some time after washing. Pleased overall just would probably get standard Comfort as a default and this as an on offer treat. Perhaps even better as the bigger bottles to get more for your money.,1
2277,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean.",0
2278,Smells lovely Great convenient product much easier that powder or liquid,0
2279,"Average Average and not as good as L'oreal but half the price so .. OK but that's all, nothing special like some seem to think ..",0
2280,Good quality and price im not sure it lives up to all the hype that Comfort is clearly a leading brand in the market leader and if you want to use fabric softer inspires confidence. We personally only use fabric softener and on towels but this certainly did seem to lead them very soft and was a nice fragrance . Value for money this is an excellent product definitely better and cheaper brands some of which just dont work or smell very harsh .,1
2281,Excellent for babies and those with sensitive skin My big baby is 32 but still has really sensitive skin - both his sons also have sensitive skin so I only use Persil non-bio when they are visiting. I have never found a fabric conditioner which has been certified by the British Skin Foundation before but Comfort Pure is - excellent! As the family were due to visit last week I freshly laundered the bedding and it washed well and felt nice and soft. There is a subtle scent which is very pleasant. This set of 3 products is great value at £11. Highly recommend product.,1
2282,Absolute bargain This is one of my favourites but always feel like I should stop myself getting it on a shop as they are normally so over prized. When I see this deal I was buzzing! This will keep me and my partner going for a while and my clothes smell amazing! So happy,0
2283,Very good Very good,0
2284,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean.",0
2285,Excellent Product An excellent product which works amazingly.,0
2286,Classic fresh conditioner Traditional comfort in a lovely fresh fragrance. I always use conditioner and this product gave gift clothes and a lingering fresh but subtle aroma.,1
2287,Great thank you Great thanks,0
2288,Very good Very good,0
2289,ABSOLUTE BARGAIN! Always use this for my washing,0
2290,"Concentrated Flowers Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, attractively ""flowery"" aroma to your clothes. All scents will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too.",1
2291,good good,0
2292,Highly recommend Great value for money. Love this product,0
2293,"Lovely smell and soft washing Love this stuff, long lasting smell and gentle on the skin and my dog bedding who have allergies",0
2294,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean.",0
2295,Three large gels Three pack or lynx shower gel. Decent large size.,0
2296,Great Value ! Great Value !,0
2297,"Love it !! Been eating Marmite for nearly 70 years and always have a 500 gram jar in the cupboard. Try it on buttered toast, Mucky fat (Pork dripping with the brown jelly) on toast, in a sandwich with cheese, or sliced tomato or sliced boiled egg. Put it on your toast when having beans on toast, or add a couple of teaspoons to a mug of hot water for a tasty drink. Good in a stew or casserole or mixed with butter on a baked potato. It's definitely a love or hate thing....I love it and always take it on holiday if I think it won't be available wherever I'm going.",1
2298,Love it So nice and such a bargain. Makes my hair smell lovely and smooth,0
2299,Great product Great product,0
2300,"Soft and Fragrant Comfort has always been my go to brand for fabric softening but I have not come across this fragrance before in the compact range. On opening the bottle, the fragrance is quite strong and I was concerned that it was going to be overpowering on the clothes. But due to the fact that you only need such a small amount, the fragrance is actually quite subtle when the wash is complete. Clothes are lovely and soft and I have ha no reaction to my excema prone skin. Another hit from Comfort",1
2301,"non bio getting a non bio 3in 1, great value",0
2302,Good product Good product,0
2303,Excellent Product An excellent product which works amazingly.,0
2304,Great service Very happy with this order arriving same day as promised.,0
2305,Softness and smell brilliant priduct Brilliant product love Persia 3in 1.,0
2306,"Lovely product This is for 8 x 540 ml of Comfort Intense Laundry Conditioner in Liquid form, this gives 36 washes, this makes each bottle £2.73, Ive found these on sale for just over £3.00, which does give you a saving, however I found the 64 washes at £3 which would make these more expensive, worth checking around the prices. I like the product, we have been using it for sometime, gives that extra to a wash, fresh smell, and softer wash Well worth using, only thing I recommend is you have a check at prices etc before buying",1
2307,good good,0
2308,Leaves behind a gel that sticks to the cloths The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,0
2309,Smells lovely Great convenient product much easier that powder or liquid,0
2310,good item thank you,0
2311,Great product Great product,0
2312,works well good price,0
2313,Good value As expected,0
2314,Poor delivery Received damaged,0
2315,Fake This has got to be fake. Its thin and see through and does not smell.,0
2316,Keep in a jar or goes hard Hunger,0
2317,"Sky fresh... I was a bit worried that a product called 'Intense' might leave an overpowering scent on your laundry, who wants to walk around smelling of fabric conditioner? Thankfully it's not like that at all and the scent it leaves is fresh and quite subtle (once dry) and lingers around without being too pervasive. The Fresh Sky fragrance is appealing and not too chemical-like with a fruity/floral mix. For me, it suits household items more than clothes, things like towels and bed linen are left softened and fresh-smelling. I appreciate the small bottle size and concentrated liquid and that it has less environmental impact but I do think that the concentrated liquids are less effective at softening than the more dilute liquids are. If you're looking for the best softening then consider a full-sized bottle but if you prefer a more subtle softening effect but the same fresh fragrance then this concentrated version is a great buy.",1
2318,Nice shampoo- enough for at least 1 month This is my 3rd time ordering this shampoo. It smells good and the content of the bottle is not too thick or too liquidy it feels like velvet actually. After I use it my hair feels softer which is why I chose this Shampoo for.,0
2319,"Pint-sized softener Currently selling at a price comparable to that of supermarkets, this product is good - the smell is pleasant, and you only need to add a small amount to get your clothes smelling fresh again.",1
2320,Smells lovely Great convenient product much easier that powder or liquid,0
2321,Not 166 washes I barely get 30 washes out if this. Not value for money at all.,0
2322,"Great Value Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",0
2323,"Very concentrated Although the bottle is only 540 ml, the conditioner is very concentrated, so you only use half a capfull at a time - this means you get over 35 washes per bottle. The bottle is made of recycled plastic, and it is in turn recyclable (though not the sleeve), which is a bonus. The fuchsia smell is very pleasant, and clothes end up nice and soft. You are warned to keep the solution away from children and eyes, but this is common sense anyway. Highly recommended.",1
2324,Best price around Good quality,0
2325,Not send as advertised I have been sent the 90g pop noodles instead of the advertised 114g pop noodle kings,0
2326,Been using for years keeps me dry and smells good too,0
2327,Good price Good price,0
2328,GOOD PRICE GOOD PRICE,0
2329,"Simple and clean Easy and convenient to use, leaving laundry fresh and clean.",0
2330,Value Great value,0
2331,"non bio getting a non bio 3in 1, great value",0
2332,Great product Love the smell ..not too overpowering. Lasts weeks from machine to wear.,0
2333,Excellent I love it,0
2334,Value for money Great value for money,0
2335,"Doesn't just soften and scent the wash, but the whole house smells fresh and clean! I've not used a separate conditioner in years, because most washing products these days seem to do it all. I hadn't realised how much of a scent boost a separate fabric conditioner delivers, and how much it actually does soften the wash. The bottles - 6 of them, and not 8 as the ad states, come in a compact box and tbh, that itself could be used to deliver the products in, rather than having that placed in an Amazon box with more paper wrapping. All of the packaging, including the empty bottles, can be recycled. You don't waste any of the liquid, as the top of the bottle is well designed to minimise spillage and so that you can pour just what you need (half a capful is recommended, but I went with a little more), and not a gush of liquid from a large spout. I've had to dry indoors today due to the weather, and my whole house smells of this. I'm really impressed with this, and even for 6 bottles rather than the stated 8, this is good value for money. I also like that the small bottles mean that I can store them on a lower shelf for heavier items, rather than risking my under-sink shelving collapsing (yes, it's happened more than once!). Just don't squeeze the bottles hard, as they're made from recycled plastic and are a little flimsy-feeling.",1
2336,Nice scent Works well,0
2337,Smells lovely Great value plenty of washes,0
2338,"Good value This is a more traditional scent from fabric conditioning experts Comfort. This 8 pack is highly concentrated, so you don't need to place much in the conditioner tray for it to be effective. The bottle is made from recycled plastic and itself can be recycled. A nice set of 8 bottles.",1
2339,"Nice fresh smell Comfort Intense has a nice fresh fragrance, although don't use more than recommended as it can be quite strong. The bottle is a nice size, easy for storing in a cupboard and although it looks small, you get a lot of washes out of the bottle. It does leave fabrics softer and is good for using with stuff you wash regularly like towels. Highly recommended!",1
2340,"Brings comfort to your clothes and your soul I love this product. It retains the quality one expects from the well known makers and leaves clothes feeling soft and smelling fresh. The concept of ultra concentrate isn't new as I recall they did one years ago in a tetra type pack. But now maybe public are ready for this innovation. The container is made from recycled plastic which is fantastic and refillable. It is also recyclable but the sleeve isn't which is a disappointment. I'm hoping the refill packs are from a more cardboard style pack though and fully recyclable. I'm glad it has a dose counter as it seems so much less to use it would be easy to put in too much if it wasn't there. My other half and I have sensitive skin and this was fine for us to use. I found it hard to read the small print on the wrapper even with magnification glass. But I couldn't see anything to say if it was tested on animals or if any animal products used in the making. Although this is not a food product these are issues that are important for many. Whilst it provides details of the headquarter offices it doesn't actually say where its produced, I think this would be helpful to know as for many people myself included would prefer to buy products made in country of sale to reduce carbon footprint. I am a little torn about this product as if it was a washing powder or liquid and comfort softener combination I can't help thinking that cuts down packaging and carbon footprint further and can be better value. However separate comfort softener such as this does make clothes smell lovely.",1
2341,Well worth the money Washing my clothes,0
2342,"Good Softener This is a multi-pack of eight bottles of fabric softener. They are not the typical large sized bottles that I am used to, which is a bonus as they are cumbersome and tricky to store. These are half the height and fit better in the storage area in my kitchen. The softener itself has a strong, but not overpowering floral smell. Clothes come out of the wash noticeably softer after use, when compared without any. As I line dry my washing, this has been a nice addition to my laundry routine.",1
2343,Great for sensitive souls All my family have sensitive skin and perfume based softeners cause havoc with the skin and this product works brill with big and small babies alike!,0
2344,Good Good,0
2345,Great service Great quality and super fast delivery,0
2346,"Comfort Intense Laundry Conditioner Liquid: Fresh Sky 540 ml. I'm used to using the standard Comfort fabric conditioner as it's a brand I buy regularly; this concentrated version is quite impressive  with only a 15ml measure required for my modest laundry load it is economical and just as effective as the standard product. The scent is pleasant and lasting. I haven`t checked around widely for prices, but this 8 bottle pack currently works out cheaper than my local supermarket for the same product. Very happy with the results.",1
2347,Good price Good price,0
2348,Bargain Does what it's supposed to while smelling fresh and so clean,0
2349,Good price Great smell,0
2350,Lovley Good Value,0
2351,Beauty product Amazing value for money,1
2352,Gorgeous!! Gorgeous smell & fabulous value! Only thing is you hiked the price up once Id bought it once. Wont be buying from this buyer again.,0
2353,"Smells lush This is a good bundle, the conditioner is really good. I do love the scent of all the conditioner, my laundry has come out clean and smelling lush. Being able to buy in bulk is great, it makes it cost effective and makes sure you always have enough in the house - this is essential in a house of teenagers, the washing machine is never off! Great products, great scents, great job and great value - love them.",1
2354,Quick snack. Some arrived with cuts in the lids so had to be binned.,0
2355,Clothes so soft and smells gorgeous. Brilliant offer and such a gorgeous smell.,0
2356,Value for money Lovely product bargain buy,0
2357,Quick snack. Some arrived with cuts in the lids so had to be binned.,0
2358,Go in time Great on money,0
